,id,sportsbook,market,name,is_main,selection,normalized_selection,market_id,selection_line,player_id,team_id,price,timestamp,grouping_key,points,deep_link,limits,game_id
53,81005-54558-2025-04-22-15:pinnacle:team_total:new_york_yankees_under_4_5,Pinnacle,Team Total,New York Yankees Under 4.5,True,New York Yankees,new_york_yankees,team_total,under,,121EBAED4535,1.667,1745361511.2574174,new_york_yankees:4.5,4.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 4150.0},mlb:D717E4DD776C
54,81005-54558-2025-04-22-15:pinnacle:total_runs:over_5_5,Pinnacle,Total Runs,Over 5.5,False,,,total_runs,over,,,1.338,1745361571.6043465,default:5.5,5.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
55,81005-54558-2025-04-22-15:pinnacle:total_runs:over_6,Pinnacle,Total Runs,Over 6,False,,,total_runs,over,,,1.388,1745361571.6043465,default:6.0,6.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
56,81005-54558-2025-04-22-15:pinnacle:total_runs:over_6_5,Pinnacle,Total Runs,Over 6.5,False,,,total_runs,over,,,1.515,1745361571.6043465,default:6.5,6.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
57,81005-54558-2025-04-22-15:pinnacle:total_runs:over_7,Pinnacle,Total Runs,Over 7,False,,,total_runs,over,,,1.662,1745361571.6043465,default:7.0,7.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
58,81005-54558-2025-04-22-15:pinnacle:total_runs:over_7_5,Pinnacle,Total Runs,Over 7.5,True,,,total_runs,over,,,1.917,1745361571.6043465,default:7.5,7.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
59,81005-54558-2025-04-22-15:pinnacle:total_runs:over_8,Pinnacle,Total Runs,Over 8,False,,,total_runs,over,,,2.1,1745361571.6043465,default:8.0,8.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
60,81005-54558-2025-04-22-15:pinnacle:total_runs:over_8_5,Pinnacle,Total Runs,Over 8.5,False,,,total_runs,over,,,2.27,1745361571.6043465,default:8.5,8.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
61,81005-54558-2025-04-22-15:pinnacle:total_runs:over_9,Pinnacle,Total Runs,Over 9,False,,,total_runs,over,,,2.71,1745361571.6043465,default:9.0,9.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
62,81005-54558-2025-04-22-15:pinnacle:total_runs:over_9_5,Pinnacle,Total Runs,Over 9.5,False,,,total_runs,over,,,3.01,1745361571.6043465,default:9.5,9.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
63,81005-54558-2025-04-22-15:pinnacle:total_runs:under_5_5,Pinnacle,Total Runs,Under 5.5,False,,,total_runs,under,,,3.25,1745361571.6043465,default:5.5,5.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
64,81005-54558-2025-04-22-15:pinnacle:total_runs:under_6,Pinnacle,Total Runs,Under 6,False,,,total_runs,under,,,2.99,1745361571.6043465,default:6.0,6.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
65,81005-54558-2025-04-22-15:pinnacle:total_runs:under_6_5,Pinnacle,Total Runs,Under 6.5,False,,,total_runs,under,,,2.55,1745361571.6043465,default:6.5,6.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
66,81005-54558-2025-04-22-15:pinnacle:total_runs:under_7,Pinnacle,Total Runs,Under 7,False,,,total_runs,under,,,2.23,1745361571.6043465,default:7.0,7.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
67,81005-54558-2025-04-22-15:pinnacle:total_runs:under_7_5,Pinnacle,Total Runs,Under 7.5,True,,,total_runs,under,,,1.901,1745361571.6043465,default:7.5,7.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
68,81005-54558-2025-04-22-15:pinnacle:total_runs:under_8,Pinnacle,Total Runs,Under 8,False,,,total_runs,under,,,1.746,1745361571.6043465,default:8.0,8.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
69,81005-54558-2025-04-22-15:pinnacle:total_runs:under_8_5,Pinnacle,Total Runs,Under 8.5,False,,,total_runs,under,,,1.633,1745361571.6043465,default:8.5,8.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
70,81005-54558-2025-04-22-15:pinnacle:total_runs:under_9,Pinnacle,Total Runs,Under 9,False,,,total_runs,under,,,1.461,1745361571.6043465,default:9.0,9.0,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
71,81005-54558-2025-04-22-15:pinnacle:total_runs:under_9_5,Pinnacle,Total Runs,Under 9.5,False,,,total_runs,under,,,1.385,1745361571.6043465,default:9.5,9.5,"{'ios': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'android': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all', 'desktop': 'https://www.pinnacle.com/en/baseball/mlb/new-york-yankees-vs-cleveland-guardians/1608433601/#all'}",{'max': 8300.0},mlb:D717E4DD776C
