at_bat_index,ab_start_time,ab_end_time,inning,half_inning,is_complete,event_type,play_event_description,batter_id,batter_name,pitcher_id,pitcher_name,pitcher_hand,batter_side,result_type,play_result_event,play_result_description,rbi,home_score,away_score,is_out,balls,strikes,outs,pitch_number,call_code,call_description,pitch_type,pitch_code,ball_color,trail_color,is_in_play,is_strike,is_ball,play_balls,play_strikes,play_outs,start_speed,end_speed,strike_zone_top,strike_zone_zottom,zone,plate_time,extension,break_angle,break_length,break_vertical,break_vertical_induced,break_horizontal,spin_rate,spin_direction,launch_speed,launch_angle,total_distance,trjaectory,hardness,location,hit_x,hit_y,runner1_id,runner1_name,runner1_start,runner1_end,runner1_out_base,runner1_is_out,runner1_credit_rbi,runner1_credit_earned,runner1_event,coordinates_ay,coordinates_az,coordinates_pfxx,coordinates_pfxz,coordinates_px,coordinates_pz,coordinates_vx0,coordinates_vy0,coordinates_vz0,coordinates_x,coordinates_y,coordinates_x0,coordinates_y0,coordinates_z0,coordinates_ax,runner2_id,runner2_name,runner2_start,runner2_end,runner2_out_base,runner2_is_out,runner2_credit_rbi,runner2_credit_earned,runner2_event,runner3_id,runner3_name,runner3_start,runner3_end,runner3_out_base,runner3_is_out,runner3_credit_rbi,runner3_credit_earned,runner3_event,runner4_id,runner4_name,runner4_start,runner4_end,runner4_out_base,runner4_is_out,runner4_credit_rbi,runner4_credit_earned,runner4_event,runner5_id,runner5_name,runner5_start,runner5_end,runner5_out_base,runner5_is_out,runner5_credit_rbi,runner5_credit_earned,runner5_event,runner6_id,runner6_name,runner6_start,runner6_end,runner6_out_base,runner6_is_out,runner6_credit_rbi,runner6_credit_earned,runner6_event
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,action,Status Change - Pre-Game,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,,,Status Change - Pre-Game,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,action,Status Change - Warmup,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,,,Status Change - Warmup,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,action,Status Change - In Progress,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,,,Status Change - In Progress,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,pitch,Ball,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,1.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,1,0,0,93.3,87.0,3.73,1.75,14.0,0.40218152274921914,6.415709614691945,21.6,,-19.0,12.2,4.6,1892.0,201.0,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,24.97801457303528,-17.250229668940715,-3.129281925410422,7.911366288401819,0.41130704276654956,0.16653891077989175,6.076179965093608,-135.3460357919569,-12.626717312475417,101.32,234.28,-1.4396423655358317,50.00215702797659,6.052041240172261,-5.902162766199741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,pitch,Ball,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,2.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,2,0,0,93.6,86.9,3.73,1.75,11.0,0.39939096775234173,6.4738007955384465,8.4,,-15.7,15.1,1.2,2110.0,200.0,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,25.68444640620308,-15.367218886011708,-0.8888706666582245,8.792387560995586,-1.0736872829140205,2.9822212798033187,2.0827254892242304,-136.3465407914388,-5.861230895766274,157.93,158.26,-1.726807180368482,50.00365238627619,6.193273918384887,-1.6994669717832616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,pitch,Ball,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,3.0,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",False,False,True,3,0,0,86.5,81.2,3.73,1.75,14.0,0.43215108015897563,6.5820071658608175,40.8,,-39.5,-3.4,-4.9,2404.0,95.0,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,21.681718421547057,-34.38605276716874,2.0920466677252216,-1.355083854119187,0.8333818573450924,0.894987721885692,5.617294376211859,-125.96199416126834,-5.822793537309289,85.23,214.62,-1.6829455295726736,50.00237594584545,5.963989132138547,3.4158539403088137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,pitch,Called Strike,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,4.0,C,Called Strike,Four-Seam Fastball,FF,"rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",False,True,False,3,1,0,93.5,87.0,3.73,1.75,9.0,0.3998880086096426,6.4241169035394465,25.2,,-16.2,14.6,0.2,2010.0,195.0,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,24.910771817030934,-15.631550870283125,-0.6264535474630013,8.669284043788107,0.4344603667196706,2.321323185998091,5.0282329768492025,-136.05889380686028,-7.485588992068353,100.44,176.1,-1.34226420891013,50.00088873039413,6.155467538123186,-1.195545170845212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2025-05-11T00:10:47.619Z,2025-05-11T00:11:56.696Z,1,top,True,pitch,Ball,665487,Fernando Tatis Jr.,687134,Bradley Blalock,,,atBat,Walk,Fernando Tatis Jr. walks.,0,0,0,False,4,1,0,5.0,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",False,False,True,4,1,0,87.3,82.1,3.73,1.75,14.0,0.42751318673167704,6.513859695194845,33.6,,-40.2,-4.9,-4.9,2578.0,70.0,,,,,,,,,665487,Fernando Tatis Jr.,,1B,,False,False,False,Walk,21.758839638896838,-35.958379574375876,2.278310459669566,-2.2628306059479026,0.20939287531058598,1.2632477711538643,4.277992559860219,-127.25612163938054,-5.1274628351729,109.02,204.67,-1.7780403842413763,50.00513597320443,6.096380241637264,3.803794430015891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2025-05-11T00:12:06.583Z,2025-05-11T00:12:36.447Z,1,top,True,pitch,"In play, out(s)",650333,Luis Arraez,687134,Bradley Blalock,,,atBat,Flyout,Luis Arraez flies out to left fielder Jordan Beck.,0,0,0,True,0,0,1,1.0,X,"In play, out(s)",Four-Seam Fastball,FF,"rgba(26, 86, 190, 1.0)","rgba(188, 0, 33, 1.0)",True,False,False,0,0,0,93.0,85.8,3.31,1.52,4.0,0.4034908887882578,6.35579348258661,15.6,,-17.5,13.9,2.4,2070.0,199.0,84.1,30.0,284.0,fly_ball,medium,7,46.29,116.51,650333,Luis Arraez,,,1B,True,False,False,Flyout,27.429959638902442,-16.509511653307236,-1.7449679122099306,8.379900980123871,-0.39247901286038855,2.246775781428791,3.993636668165329,-135.35199385011313,-7.501983976436709,131.96,178.12,-1.655393933869991,50.00570633993019,6.194473659083286,-3.2633773879007224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,action,Batter Timeout.,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,,,Batter Timeout.,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,,,,,,,,,,,,,,,,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,action,Batter Timeout.,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,,,Batter Timeout.,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,,,,,,,,,,,,,,,,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,1.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,1,0,1,94.4,87.3,3.6,1.59,13.0,0.39776586872330055,6.429405931555775,15.6,,-15.0,15.6,1.2,2130.0,196.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,27.561133684510878,-13.784361426352481,-1.014037984540397,9.55614131926408,-0.10289716155160443,1.398310027296145,3.697119642065179,-137.1895715161333,-10.31827015286278,120.92,201.03,-1.3305729763334186,50.00665921860341,6.124950937954079,-1.9524105348613834,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,1.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,1,0,1,94.4,87.3,3.6,1.59,13.0,0.39776586872330055,6.429405931555775,15.6,,-15.0,15.6,1.2,2130.0,196.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,27.561133684510878,-13.784361426352481,-1.014037984540397,9.55614131926408,-0.10289716155160443,1.398310027296145,3.697119642065179,-137.1895715161333,-10.31827015286278,120.92,201.03,-1.3305729763334186,50.00665921860341,6.124950937954079,-1.9524105348613834,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Called Strike,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,2.0,C,Called Strike,Slider,SL,"rgba(170, 21, 11, 1.0)","rgba(0, 0, 254, 1.0)",False,True,False,1,1,1,84.1,79.0,3.6,1.59,9.0,0.4438651212664042,6.369170596604,37.2,,-42.5,-4.4,-3.8,2549.0,58.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,20.149672436614928,-35.605499555485714,1.540990857463914,-2.2125873158119083,0.6411444291764763,1.7972607310161204,5.128616455047151,-122.56167939468105,-3.4244583720203177,92.56,190.25,-1.6637828151218241,50.004150867833815,6.19821563114064,2.386774898227964,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Called Strike,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,2.0,C,Called Strike,Slider,SL,"rgba(170, 21, 11, 1.0)","rgba(0, 0, 254, 1.0)",False,True,False,1,1,1,84.1,79.0,3.6,1.59,9.0,0.4438651212664042,6.369170596604,37.2,,-42.5,-4.4,-3.8,2549.0,58.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,20.149672436614928,-35.605499555485714,1.540990857463914,-2.2125873158119083,0.6411444291764763,1.7972607310161204,5.128616455047151,-122.56167939468105,-3.4244583720203177,92.56,190.25,-1.6637828151218241,50.004150867833815,6.19821563114064,2.386774898227964,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,3.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,2,1,1,94.5,88.0,3.6,1.59,14.0,0.3959015555609815,6.456199476261046,32.4,,-15.6,14.6,0.4,2097.0,188.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,25.52299432462731,-14.947373863312892,-0.8230075439560158,8.85228652932798,1.065037254791677,1.8258941948880898,6.680570229579558,-137.444046872511,-8.91694901126208,76.4,189.48,-1.2724412925309145,50.005406959000055,6.089730567681325,-1.6025859905831525,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,3.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,2,1,1,94.5,88.0,3.6,1.59,14.0,0.3959015555609815,6.456199476261046,32.4,,-15.6,14.6,0.4,2097.0,188.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,25.52299432462731,-14.947373863312892,-0.8230075439560158,8.85228652932798,1.065037254791677,1.8258941948880898,6.680570229579558,-137.444046872511,-8.91694901126208,76.4,189.48,-1.2724412925309145,50.005406959000055,6.089730567681325,-1.6025859905831525,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,4.0,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",False,False,True,3,1,1,86.0,80.6,3.6,1.59,12.0,0.4329922101103021,6.406559578260818,32.4,,-38.0,-1.8,-6.4,2325.0,120.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,20.08344643813257,-34.04760429211152,3.1129107252116937,-1.1518850626757668,0.1978156207334498,3.7965302990947136,3.5315023137874784,-125.43831105543384,0.48888440177728887,109.46,136.27,-1.6211427129057123,50.001530275984265,6.326486263695238,5.069893677088629,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,4.0,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",False,False,True,3,1,1,86.0,80.6,3.6,1.59,12.0,0.4329922101103021,6.406559578260818,32.4,,-38.0,-1.8,-6.4,2325.0,120.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,20.08344643813257,-34.04760429211152,3.1129107252116937,-1.1518850626757668,0.1978156207334498,3.7965302990947136,3.5315023137874784,-125.43831105543384,0.48888440177728887,109.46,136.27,-1.6211427129057123,50.001530275984265,6.326486263695238,5.069893677088629,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,action,Passed ball by catcher Hunter Goodman. Fernando Tatis Jr. to 2nd.,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,,,Passed ball by catcher Hunter Goodman. Fernando Tatis Jr. to 2nd.,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,,,,,,,,,,,,,,,,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,action,Passed ball by catcher Hunter Goodman. Fernando Tatis Jr. to 2nd.,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,,,Passed ball by catcher Hunter Goodman. Fernando Tatis Jr. to 2nd.,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,,,,,,,,,,,,,,,,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Swinging Strike,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,5.0,S,Swinging Strike,Four-Seam Fastball,FF,"rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",False,True,False,3,2,1,95.0,88.5,3.6,1.59,3.0,0.3930018723921651,6.471852709611446,27.6,,-15.7,14.2,-0.1,2035.0,193.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,25.286674710511388,-16.05412001137796,-0.4689899496631922,8.159777183610503,0.6551342737568338,3.2684088045941837,5.506301160539475,-138.35459629371297,-5.294054055688244,92.03,150.53,-1.2838834421181142,50.00600361338417,6.250416801858004,-0.9271726233893681,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Swinging Strike,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,5.0,S,Swinging Strike,Four-Seam Fastball,FF,"rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",False,True,False,3,2,1,95.0,88.5,3.6,1.59,3.0,0.3930018723921651,6.471852709611446,27.6,,-15.7,14.2,-0.1,2035.0,193.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,25.286674710511388,-16.05412001137796,-0.4689899496631922,8.159777183610503,0.6551342737568338,3.2684088045941837,5.506301160539475,-138.35459629371297,-5.294054055688244,92.03,150.53,-1.2838834421181142,50.00600361338417,6.250416801858004,-0.9271726233893681,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Foul,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,6.0,F,Foul,Four-Seam Fastball,FF,"rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",False,True,False,3,2,1,93.8,87.4,3.6,1.59,2.0,0.39764326488229296,6.466371320416885,18.0,,-16.6,13.9,1.4,1934.0,199.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,24.711079342526645,-16.71626058820853,-1.1435918016053845,8.009717761991233,0.06734326646105912,3.4747574659734255,4.091242577726675,-136.74305778848347,-4.597618225292947,114.43,144.96,-1.2872345466328694,50.005878153418884,6.293400507305187,-2.2084223070751507,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Foul,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,6.0,F,Foul,Four-Seam Fastball,FF,"rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",False,True,False,3,2,1,93.8,87.4,3.6,1.59,2.0,0.39764326488229296,6.466371320416885,18.0,,-16.6,13.9,1.4,1934.0,199.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,24.711079342526645,-16.71626058820853,-1.1435918016053845,8.009717761991233,0.06734326646105912,3.4747574659734255,4.091242577726675,-136.74305778848347,-4.597618225292947,114.43,144.96,-1.2872345466328694,50.005878153418884,6.293400507305187,-2.2084223070751507,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,7.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,4,2,1,94.3,87.9,3.6,1.59,14.0,0.3969094794183792,6.49325918133454,16.8,,-14.2,16.2,1.2,2023.0,194.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,25.194051910200713,-12.887005275763523,-1.0095332574816824,9.958652528179677,0.04457598209498434,0.7826929372607694,3.8708348787325995,-137.06129563931702,-11.893683590237044,115.3,217.65,-1.2438976956098426,50.003385207645984,6.013091197829234,-1.9555768009275531,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-11T00:12:54.786Z,2025-05-11T00:15:28.399Z,1,top,True,pitch,Ball,592518,Manny Machado,687134,Bradley Blalock,,,atBat,Walk,Manny Machado walks.,0,0,0,False,4,2,1,7.0,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",False,False,True,4,2,1,94.3,87.9,3.6,1.59,14.0,0.3969094794183792,6.49325918133454,16.8,,-14.2,16.2,1.2,2023.0,194.0,,,,,,,,,665487,Fernando Tatis Jr.,1B,2B,,False,False,False,Passed Ball,25.194051910200713,-12.887005275763523,-1.0095332574816824,9.958652528179677,0.04457598209498434,0.7826929372607694,3.8708348787325995,-137.06129563931702,-11.893683590237044,115.3,217.65,-1.2438976956098426,50.003385207645984,6.013091197829234,-1.9555768009275531,592518.0,Manny Machado,,1B,,False,False,False,Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2025-05-11T00:15:47.671Z,2025-05-11T00:16:22.827Z,1,top,True,pitch,"In play, run(s)",701538,Jackson Merrill,687134,Bradley Blalock,,,atBat,Single,Jackson Merrill singles on a ground ball to center fielder Brenton Doyle. Fernando Tatis Jr. scores. Manny Machado to 2nd.,1,0,1,False,0,0,1,1.0,E,"In play, run(s)",Four-Seam Fastball,FF,"rgba(26, 86, 190, 1.0)","rgba(188, 0, 33, 1.0)",True,False,False,0,0,1,94.8,87.8,3.49,1.58,14.0,0.3960464251427793,6.406338072034355,24.0,,-14.4,16.0,3.4,2120.0,198.0,105.8,3.0,102.0,ground_ball,medium,8,120.0,84.0,701538,Jackson Merrill,,1B,,False,False,False,Single,27.109629421293754,-13.18698211131598,-2.4900717759456317,9.773471794019763,0.4613116402479878,1.2785237588435694,6.128033371100539,-137.66734907262187,-10.627945542277462,99.42,204.26,-1.4581420208710898,50.004722554536364,6.053686934275271,-4.838980698436924,665487.0,Fernando Tatis Jr.,2B,3B,,False,False,False,Single,665487.0,Fernando Tatis Jr.,3B,score,,False,True,True,Single,592518.0,Manny Machado,1B,2B,,False,False,False,Single,,,,,,,,,,,,,,,,,,
3,2025-05-11T00:15:47.671Z,2025-05-11T00:16:22.827Z,1,top,True,pitch,"In play, run(s)",701538,Jackson Merrill,687134,Bradley Blalock,,,atBat,Single,Jackson Merrill singles on a ground ball to center fielder Brenton Doyle. Fernando Tatis Jr. scores. Manny Machado to 2nd.,1,0,1,False,0,0,1,1.0,E,"In play, run(s)",Four-Seam Fastball,FF,"rgba(26, 86, 190, 1.0)","rgba(188, 0, 33, 1.0)",True,False,False,0,0,1,94.8,87.8,3.49,1.58,14.0,0.3960464251427793,6.406338072034355,24.0,,-14.4,16.0,3.4,2120.0,198.0,105.8,3.0,102.0,ground_ball,medium,8,120.0,84.0,701538,Jackson Merrill,,1B,,False,False,False,Single,27.109629421293754,-13.18698211131598,-2.4900717759456317,9.773471794019763,0.4613116402479878,1.2785237588435694,6.128033371100539,-137.66734907262187,-10.627945542277462,99.42,204.26,-1.4581420208710898,50.004722554536364,6.053686934275271,-4.838980698436924,665487.0,Fernando Tatis Jr.,2B,3B,,False,False,False,Single,665487.0,Fernando Tatis Jr.,3B,score,,False,True,True,Single,592518.0,Manny Machado,1B,2B,,False,False,False,Single,,,,,,,,,,,,,,,,,,
